"mechanism","ligand","receptor","frac_from_ligand","dominance","dominant","r_dominant","r_other","max_r_any_input_gene","nearest_gene"
"TNC-PTPRB","Tnc","Ptprb",0.0552692307692308,0.944730769230769,"receptor",0.711717357530149,0.0772961428505488,0.711717357530149,"Ptprb"
"TNC-PTPRZ1","Tnc","Ptprz1",0.156615384615385,0.843384615384615,"receptor",0.841910581488887,0.503037543680456,0.841910581488886,"Ptprz1"
"TNC-SDC1","Tnc","Sdc1",0.233192307692308,0.766807692307692,"receptor",0.689726321990283,0.301571930917504,0.689726321990281,"Sdc1"
"TNC-SDC4","Tnc","Sdc4",0.167230769230769,0.832769230769231,"receptor",0.708235379333358,0.203039764217253,0.708235379333357,"Sdc4"
"TNFSF10-TNFRSF10B","Tnfsf10","Tnfrsf10b",0.947153846153846,0.947153846153846,"ligand",0.850345588023541,0.110875841762441,0.85034558802354,"Tnfsf10"
"TNFSF10-TNFRSF11B","Tnfsf10","Tnfrsf11b",0.936230769230769,0.936230769230769,"ligand",0.829084070393353,0.120039444458239,0.829084070393351,"Tnfsf10"
"TNFSF12-TNFRSF12A","Tnfsf12","Tnfrsf12a",0.678346153846154,0.678346153846154,"ligand",0.376349696219965,0.314615570087402,0.414324799402701,"Uba52"
"TNFSF13B-TNFRSF13B","Tnfsf13b","Tnfrsf13b",0.888153846153846,0.888153846153846,"ligand",0.310577650289288,0.090455600573699,0.49284921792289,"Ntsr1"
"TNFSF9-TRAF2","Tnfsf9","Traf2",0.992576923076923,0.992576923076923,"ligand",0.880064410709134,0.0548021464951317,0.880064410709127,"Tnfsf9"
"TSLP-IL7R","Tslp","Il7r",0.0649230769230769,0.935076923076923,"receptor",0.477948189090067,0.116819904402187,0.47794818909006,"Il7r"
"UBA52-ACVR1","Uba52","Acvr1",0,1,"receptor",1,0.290393473203041,0.999999999999995,"Acvr1"
"UBA52-BMPR1B","Uba52","Bmpr1b",7.69230769230769e-05,0.999923076923077,"receptor",0.999912511993004,0.19081841332483,0.999912511992997,"Bmpr1b"
"UBA52-EGFR","Uba52","Egfr",0,1,"receptor",1,0.234724200763547,1,"Egfr"
"UBA52-ERBB2","Uba52","Erbb2",0,1,"receptor",1,0.277867038322682,1,"Erbb2"
"UBA52-FSHR","Uba52","Fshr",0,1,"receptor",1,0.858005210002888,0.999999999999996,"Fshr"
"UBA52-NOTCH1","Uba52","Notch1",0,1,"receptor",1,0.32627580421213,0.999999999999999,"Notch1"
"UBA52-TGFBR1","Uba52","Tgfbr1",0,1,"receptor",1,0.336485402007684,0.999999999999996,"Tgfbr1"
"UBA52-TGFBR2","Uba52","Tgfbr2",0,1,"receptor",1,0.360032907526253,1,"Tgfbr2"
"VCAM1-ITGA4","Vcam1","Itga4",0.342730769230769,0.657269230769231,"receptor",0.465011318701642,0.336472228080179,0.465011318701644,"Itga4"
"VCAM1-ITGA9","Vcam1","Itga9",0.691961538461539,0.691961538461539,"ligand",0.579971105840702,0.488622662265484,0.579971105840702,"Vcam1"
"VCAM1-ITGAD","Vcam1","Itgad",0,1,"receptor",1,0.201256416594019,0.999999999999996,"Itgad"
"VCAM1-ITGB1","Vcam1","Itgb1",0.936230769230769,0.936230769230769,"ligand",0.854060919492237,0.327783497057625,0.854060919492237,"Vcam1"
"VCAM1-ITGB2","Vcam1","Itgb2",0.00123076923076923,0.998769230769231,"receptor",0.936437107291902,0.0661059622775633,0.936437107291896,"Itgb2"
"VCAN-CD44","Vcan","Cd44",0.999961538461538,0.999961538461538,"ligand",0.999981613875115,0.45553794491748,0.999981613875124,"Vcan"
"VCAN-EGFR","Vcan","Egfr",0.0833846153846154,0.916615384615385,"receptor",0.786965256162317,0.380057459392609,0.786965256162318,"Egfr"
"VCAN-ITGA4","Vcan","Itga4",0.175384615384615,0.824615384615385,"receptor",0.717614446176547,0.347415334663906,0.717614446176554,"Itga4"
"VCAN-ITGB1","Vcan","Itgb1",0.779461538461538,0.779461538461538,"ligand",0.831371079915435,0.665713314281437,0.831371079915427,"Vcan"
"VCAN-SELL","Vcan","Sell",0.0234230769230769,0.976576923076923,"receptor",0.686905069084932,-0.0466751800201146,0.686905069084936,"Sell"
"VCAN-TLR1","Vcan","Tlr1",0,1,"receptor",1,0.385911030012058,1,"Tlr1"
"VCAN-TLR2","Vcan","Tlr2",0.00134615384615385,0.998653846153846,"receptor",0.919476580824789,0.10707881560522,0.919476580824791,"Tlr2"
"VEGFA-EGFR","Vegfa","Egfr",0.498,0.502,"receptor",0.385622089005855,0.450435943225536,0.481334469863745,"Rps19"
"VEGFA-EPHB2","Vegfa","Ephb2",0.534538461538462,0.534538461538462,"ligand",0.460836456712678,0.417531951259375,0.508080738407991,"Nmbr"
"VEGFA-FLT1","Vegfa","Flt1",0.249884615384615,0.750115384615385,"receptor",0.507764291367687,0.419440020332693,0.507764291367691,"Flt1"
"VEGFA-GPC1","Vegfa","Gpc1",0.862,0.862,"ligand",0.708402684956438,0.364111798327879,0.708402684956441,"Vegfa"
"VEGFA-ITGA9","Vegfa","Itga9",0.882692307692308,0.882692307692308,"ligand",0.742994203757793,0.39431697739746,0.742994203757798,"Vegfa"
"VEGFA-ITGAV","Vegfa","Itgav",0.744269230769231,0.744269230769231,"ligand",0.615460011153084,0.401245547410949,0.615460011153087,"Vegfa"
"VEGFA-ITGB1","Vegfa","Itgb1",0.988730769230769,0.988730769230769,"ligand",0.944783572309492,0.326075384912402,0.944783572309484,"Vegfa"
"VEGFA-KDR","Vegfa","Kdr",0.684230769230769,0.684230769230769,"ligand",0.621692829437864,0.416518158507727,0.621692829437863,"Vegfa"
"VEGFA-NRP1","Vegfa","Nrp1",0.750461538461539,0.750461538461539,"ligand",0.722310764666123,0.369598602750366,0.722310764666125,"Vegfa"
"VEGFA-NRP2","Vegfa","Nrp2",0.684769230769231,0.684769230769231,"ligand",0.574162532228264,0.318161097922198,0.574162532228265,"Vegfa"
"VEGFA-RET","Vegfa","Ret",0.0918076923076923,0.908192307692308,"receptor",0.611978382156445,0.204329262881313,0.611978382156448,"Ret"
"VEGFA-SIRPA","Vegfa","Sirpa",0.481884615384615,0.518115384615385,"receptor",0.472240767616911,0.385511405062538,0.472240767616916,"Sirpa"
"VEGFA-TYRO3","Vegfa","Tyro3",0.119307692307692,0.880692307692308,"receptor",0.582408414074127,0.261049740586151,0.582408414074123,"Tyro3"
"VEGFB-FLT1","Vegfb","Flt1",0.0950384615384615,0.904961538461538,"receptor",0.664149802159123,0.228325843178517,0.66414980215912,"Flt1"
"VEGFB-NRP1","Vegfb","Nrp1",0.3935,0.6065,"receptor",0.511284056682511,0.561688217964502,0.561688217964502,"Vegfb"
"VEGFB-RET","Vegfb","Ret",0.0223461538461538,0.977653846153846,"receptor",0.86134359302669,0.286022103079689,0.86134359302669,"Ret"
"VEGFB-TYRO3","Vegfb","Tyro3",0.0314615384615385,0.968538461538462,"receptor",0.759921234184925,0.203259902016528,0.759921234184932,"Tyro3"
"VEGFC-FLT1","Vegfc","Flt1",0.725653846153846,0.725653846153846,"ligand",0.550822860813161,0.390251791822212,0.550822860813161,"Vegfc"
"VEGFC-FLT4","Vegfc","Flt4",0.214615384615385,0.785384615384615,"receptor",0.445680452300103,0.23114803376796,0.445680452300103,"Flt4"
"VEGFC-ITGA9","Vegfc","Itga9",0.955461538461538,0.955461538461538,"ligand",0.731160660877813,0.222066092606145,0.731160660877812,"Vegfc"
"VEGFC-ITGB1","Vegfc","Itgb1",0.993576923076923,0.993576923076923,"ligand",0.946157868969527,0.23134031965739,0.946157868969525,"Vegfc"
"VEGFC-KDR","Vegfc","Kdr",0.905038461538462,0.905038461538462,"ligand",0.733205814329276,0.33216630427114,0.733205814329271,"Vegfc"
"VEGFC-LYVE1","Vegfc","Lyve1",0.415346153846154,0.584653846153846,"receptor",0.241240218009964,0.401616912523553,0.401616912523553,"Vegfc"
"VEGFC-NRP2","Vegfc","Nrp2",0.907653846153846,0.907653846153846,"ligand",0.65278295025866,0.255938596002587,0.652782950258659,"Vegfc"
"VEGFC-VIPR2","Vegfc","Vipr2",0.0753846153846154,0.924615384615385,"receptor",0.468387458296001,0.18644915979666,0.468387458296001,"Vipr2"
"VIM-CD44","Vim","Cd44",0.969615384615385,0.969615384615385,"ligand",0.987224345548588,0.523135190865024,0.987224345548586,"Vim"
"VIP-ADCYAP1R1","Vip","Adcyap1r1",0.991153846153846,0.991153846153846,"ligand",0.370700910335271,0.0968567897059101,0.370700910335267,"Vip"
"VIP-NPR3","Vip","Npr3",0.984576923076923,0.984576923076923,"ligand",0.401866586610278,0.0929013298466701,0.401866586610276,"Vip"
"VIP-VIPR1","Vip","Vipr1",0.440769230769231,0.559230769230769,"receptor",0.301826688102808,0.0955926937442581,0.55521231721946,"Calcr"
"VIP-VIPR2","Vip","Vipr2",0.916615384615385,0.916615384615385,"ligand",0.176819006171881,0.101171403513494,0.403939912607241,"Uba52"
"VTN-CD47","Vtn","Cd47",0.806884615384615,0.806884615384615,"ligand",0.772201235330468,0.367030357553497,0.77220123533047,"Vtn"
"VTN-ITGA2B","Vtn","Itga2b",0.0754230769230769,0.924576923076923,"receptor",0.798226251076242,0.254914155409843,0.798226251076243,"Itga2b"
"VTN-ITGA3","Vtn","Itga3",0.0584230769230769,0.941576923076923,"receptor",0.624616034937102,-0.0569945399920862,0.624616034937102,"Itga3"
"VTN-ITGA5","Vtn","Itga5",0.210615384615385,0.789384615384615,"receptor",0.553223214217344,-0.0490428138032567,0.553223214217343,"Itga5"
"VTN-ITGA8","Vtn","Itga8",0.218,0.782,"receptor",0.428081271215821,0.12004306542427,0.428081271215821,"Itga8"
"VTN-ITGAV","Vtn","Itgav",0.589230769230769,0.589230769230769,"ligand",0.268530113845059,0.342767231691541,0.402205322322322,"Apod"
"VTN-ITGB1","Vtn","Itgb1",0.851461538461538,0.851461538461538,"ligand",0.768468796771058,0.014496525114416,0.768468796771055,"Vtn"
"VTN-ITGB3","Vtn","Itgb3",0.0562307692307692,0.943769230769231,"receptor",0.718136417527812,0.179441781288301,0.718136417527809,"Itgb3"
"VTN-ITGB5","Vtn","Itgb5",0.650576923076923,0.650576923076923,"ligand",0.39509408897559,0.297342716700713,0.475819223219085,"Gjb2"
"VTN-ITGB6","Vtn","Itgb6",0.0375769230769231,0.962423076923077,"receptor",0.564429384918788,-0.0587207770570883,0.564429384918788,"Itgb6"
"VTN-ITGB8","Vtn","Itgb8",0.110230769230769,0.889769230769231,"receptor",0.535351519877031,0.030685304603896,0.535351519877032,"Itgb8"
"VTN-KDR","Vtn","Kdr",0.533576923076923,0.533576923076923,"ligand",0.365962277708893,0.367281890195419,0.397400546800049,"Apod"
"VTN-PLAUR","Vtn","Plaur",0.0116538461538462,0.988346153846154,"receptor",0.693796056525987,-0.140167764229347,0.693796056525989,"Plaur"
"VTN-PVR","Vtn","Pvr",0.0453076923076923,0.954692307692308,"receptor",0.651679162266735,-0.0696819731838123,0.651679162266734,"Pvr"
"VTN-TNFRSF11B","Vtn","Tnfrsf11b",0.0278076923076923,0.972192307692308,"receptor",0.720595951028274,-0.000769550769678449,0.720595951028272,"Tnfrsf11b"
"VWF-GP1BA","Vwf","Gp1ba",0.0332307692307692,0.966769230769231,"receptor",0.642599866285423,0.172996073023667,0.642599866285424,"Gp1ba"
"VWF-ITGA2B","Vwf","Itga2b",0.617653846153846,0.617653846153846,"ligand",0.332674029653697,0.507554294849354,0.507554294849355,"Itga2b"
"VWF-SIRPA","Vwf","Sirpa",0.848961538461538,0.848961538461538,"ligand",0.47395402275793,0.193180798043706,0.473954022757928,"Vwf"
